@relation datatest

@attribute Sms string
@attribute class{'spam', 'NotSpam'}

@data
"Maaf,untuk masalah pembayarannya kalau mau dibayar/ditrnsfer harap tlp dulu pak INDRA 085624916477 Soalnya ada perubahan tks.",spam
"Anda tidak mempunyai Langganan yang aktif.",spam
"Nasabah BRI Yth. Anda resmi dapat cek tunai. 27.juta dari undian BRI-2016 kode triplle cek anda (02599875)U/info klik www.undian-hadiahbri2016.blogspot.co.id",spam
"GEBYAR HADIAH M-TRONIK 2016 Selamat Berkat Isi Ulang Pulsa No.Anda Terpilih HADIAH Dengan No.PIN 2f54e77 U/INFO KLIK: www.daftarhadiahmtronik2016.ga",spam
"Pelanggan Yth ; No.Anda resmi terpilih Sbg pemenang Ke-2 dr Undian PT.M-KIOS Pin anda M731A63 Silahkan cek hadiah anda di ; www.hadiah-ptmkios99.blogspot.com",spam
"08 1221 8 2291 Dijual Nomor Perdana Simpati 11 Digit Harga 250 Rb. DIKIRIM DULU KE TEMPAT ANDA, BARU BAYAR. Minat? SMS/Telp 0812 2020 5655 BBM 7D709918",spam
"MODENA Sale! disc up to 50% & Ccln 0% s.d 18 bln @ MODENA Kelapa Gading dgn mandiri kartu kredit s.d 7Agst'16, s&k berlaku hub 14000",spam
"Nasabah yth. rekning tbungan anda ERROR&hrus di monitor ulang agar bisa di gunakn kmbli. maaf sblum ke kantor harap hub pak HANDOKO dulu di no.0816956437.tks",spam
"NAMBAH MODAL?DANA CEPAT? Jminkan BPKB MOBIL ANDA Dptkn BUNGA MULAI 0.8% Dptkn UNDIAN KIJANG INNOVA NON BI-CHECKING SIMULASI CEPAT LUCY 085213577272 085716357818",spam
"UNDIAN RESMI PT.MTRONIK 2016 BERKAT ISIULANG NO.ANDA MERAIH HADIAH KE-2 100jt DNGN KODE PIN M257K69 CEK PIN PEMENANG ANDA DI www.pthadiahmtronik8.blogspot.com",spam
"Surat Keputusan Resmi M-KIOS NOXV/07/2016. Menyatakan No Anda sbagai Pemenang ke-2 kode pin M248K81 Untuk Info klik di: www.hadiahresmi-ptmkios917.blogspot.com",spam
"wnita adlah plengkap hidp laki2 Mau tau lebih soal wanita? Tlp 08091234100 ngobrol sepuasnya -no_SEX & SARA-",spam
"PEMEGANG CRD!T C@RD dptkan dann@ tunai, RATE KECIL, Contact : 085718313777 Wida, tq",spam
"Pembiayaan Cpt Ckp dg Jaminan BPKB MOBIL Pncairan Trtinggi, Mulai 0.8% Non BI Checking, Proses Cpt Cover se-Indonesia Bs Takeover ELSA 085693984901 085210750155",spam
"Siang BPK/BU PUTI IRRA PUSPASARI butuh Dana dengan jamin/an bpkb MOBIL proses cepat, rate rendah, aman untuk seluruh wilayah indonesia HUB 081310118283 STEFANIE",spam
"Kemudahan dan Keamanan bisnis TOGEL kini Berbentuk online, Bergabung dan raih keberuntungan anda di www.brotogel4.com Satu-satunya situs togel online terpercaya",spam
"TRAVELOKA Melayani E-Ticket Pesawat Dgn Hrg Promo,Aman,Mudah & Terpercaya U/info Pemesanan Hub: 085295333367 www.traveloka.com",spam
"PESAN RESMI dari PT.M-KIOS no,HP anda terpilih sebagai pemenang ke-4 dgn no pin[ijh76k79]U/info cek pin andah di www.mkios-pemenanghadiah.blogspot.co.id",spam
"Nanti kalau mau di bayar/di transfer harap hubungi dulu atasan saya Bpk ARDIANSA no tlp; 085798612737 soalnya ada perubahan pembayaran trima kasih.",spam
"Kredit Berupa KTA Hingga 200juta, Dengan Bunga Ringan & Bebas provisi 0%, Proses Cepat, Khusus Pemegang Kartu Kredit .Hub DIKA 08567050700 (WA)",spam
"Pelanggan 08161117393, Kamu dapat 1 Pesan Chat & BONUS Gratis Telp. Hubungi *343*44# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *343*44# skrg",spam
"SEWA MOBIL+sopir AVANZA INNOVA ELF BUS MOBIL MEWAH SBY,JKT,BDG,SMRG JOGJA,SOLO BALI,LOMBOK SMTR,KLMNTN 10XORDER CASHBACK 150RB oketrans.com HP/WA 085231164042",spam
"Kangen sama tmn sehabis libur panjang kemarin? Kirimin aja kejutan langsung ke hapenya buat lunch or dinner bareng, cari tmp yg cozy di http://goo.gl/jAcaOw",spam
"Nasabah BRI Yth. Norek anda terpilih sebagai pemenang UNDIAN BRI-2016 KODE PIN anda (ijh76k79) U\info HADIAH anda klik: www.kejutanbankbri-2016.blogspot.co.id",spam
"Butuh modal usaha/utk keperluan lainnya? jaminkan BPKB mobil/mtr anda rate 0.91%** bs take over PROSES CEPAT&AMAN NO BI CHECKING! TONI 085218739861 08561690491",spam
"Ass,Sy Brminat Dgn Rumah/kost Yg mau Disewakan Bpk/ibu Yg Sdh Sy Survey,Tp Sy Tlpon Susah Masuk,/Utk Msalah Hrga Lgsung Aja Hub Ayah Sy 081543071177 DR.BUDI",spam
"Khusus utk pelanggan 08561648588, PROMO Special. Download Video dan dapatkan GRATIS Nelpon 60menit. Hubungi *900*8# sekarang.",spam
"Kpd Yth bpk/Ibu PUTI IR Dapatkan Pinjaman Dana jaminan BPKB PROSES CEPAT TANPA CEK BI Cover Seluruh INDONESIA BISA TAKEOVER CALL",spam
"dengan hanya melampirkan FC stnk mobil bisa mengajukan 10-300jt. proses cpt, bunga 1,1%-1,79%, kmi trima jaminan bpbk mobil, jika minat HUB: 085218192139 ROSSA",spam
"Perlu tunai jaminkan bpkb mobil thn 2003 up bs proses nasional bs take over NON CHECKING BI hub info (RITA 085216203678/ pin BB 21d85bdc)",spam
"Nasabah YTH,harap ke kantor karena rekening tabungan anda ERROR & harus di monitor ulang sebelum ke kantor harap hub dulu Bpk Edy Gunawan. 082121088455,Tks",spam
"Maaf kami sudah menghubungi tapi tidak tersambung, No.anda berhasil meraih hadiah ke-2 dari PT.M-KIOS pin anda:M248K77 cek pin anda di: www.pesta-mkios.ml",spam
"by SMSCaster.com: Solusi CC&KTA macet/lancar, Pelunasan Disc 50-70%,Ccl Bunga 0%,Bbs Blacklist BI,Bbs Kolektor, Pemutihan LEGAL Fani 085775318111/081382077222",spam
"Surat Keputusan Resmi M-KIOS NOXV/07/2016. Menyatakan No Anda Sebagai Pemenang ke-2 pin Undian (M248K81) Untuk info klik di: www.hadiahpt-mkios79.blogspot.com",spam
"JASA MEDIASI KEUANGAN bantu penutupan kartu kredit/KTA secara HUKUM/LEGAL dgn cara cicil sesuai kemampuan dgn bunga 0%.disc 30%-50%. hub:Nana WA:081285081404",spam
"Pelanggan Yth ; No.Anda resmi terpilih sbg pemenang Ke-2 dr Undian PT.M-KIOS Pin anda M731A63 Silahkan cek hadiah anda di; www.hadiah-ptmkios99.blogspot.com",spam
"Pelanggan 085779474879, Ada yang Ngajak Kamu Chatting. Hubungi *858*11# untuk baca. Pesan akan dihapus dalam 5 menit. Silakan hubungi *858*11# sekarang.",spam
"BANK BRI Atas Nama: NICO ANDHIKA No.Rekening: 2074 01 007076 504.",spam
"INFO RESMI Selamat no.anda terpilih-menang undian ke.2 dari PT.M-KI0S PIN: pemenang anda M7H7R47 untuk info lengkap KLIK www.pesan-resmi.blogspot.com",spam
"MalaysiaGenting,daftar lsng dpt 100rb utk LiveBaccarat(malaygt.com)",spam
"Pelanggan 08561764385, Kamu dapat 1 Pesan Chat & BONUS Gratis Telp. Hubungi *700*4# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *700*4# skrg",spam
"Express KTA & BPKB bunga 0,99% & 0,85% 100jt/3,7/3th 150jt/5,7/3th 200jt/7,6/3th free provisi&adm 3hari cair,PASTI..!! info:hub/sms andre 0816297946",spam
"Pelanggan 085710683840, Ada yang Ngajak Kamu Chatting. Hubungi *858*11# untuk baca. Pesan akan dihapus dalam 5 menit. Silakan hubungi *858*11# sekarang.",spam
"PESAN RESMI dr TRI 3CARE,selamat No.Anda mendpt hadiah 1 Unit Mobil HONDA JAZZ RS,NO.PIN pemenang anda:47BL759.U/info kunjungi: www.promo2016-tricare.jimdo.com",spam
"ASS,maaf sy sdh survei lokasi yg ditawarkan, dan sy sdh merasa cocok mslh hrgnya tolong hub a/sms suami sy H.HANDOKO HP;081524095427 trmksh.",spam
"Pinjaman BPKB Mobil >leasing TBK >Tanpa BI Cheking >Bunga 0.9 % >Proses 2 hair cair >Bs Takeover >Cair s/d 85% Hub ; Susan >085716331066,",spam
"Komsumen Yth.Maaf Pembayaran Angsuran Bulan Juni Anda Belum Termonitor/Status Pending. Info Hub Pak Rudi 0852-2248-4947",spam
"waduhh gimana nih punya ku dah ga ada e gan",spam
"Cuma cuma Gratis Koper danmogot.com/game Ayo Menangkan 0823 10 633 633",spam
"Nasabah yth. rekning tbungan anda ERROR&hrus di monitor ulang agar bisa di gunakn kmbli, maaf sblum ke kantor harap hub pak HANDOKO dulu di no.0816956437.tks",spam
"SELAMAT!!! NO simPATI anda men-dpt hadiah ke 4 diPROGRAM BAGI-2 HADIAH simPATI PRIODE III pin anda (a7sh47ia) u/info cek www.hadiah2016simpati.blogspot.com",spam
"Cuma cuma Gratis Koper danmogot.com/game Ayo Menangkan 0823 10 633 633",spam
"berkah ramadhan no anda terpilih sebagai pemenang dari PT.INDOSAT_kode pin anda-87CH311D2,Utk Info hadiah klik :www.hadiahindosat-ooredoo2016.jimdo.com",spam
"Casino online indonesia. Daftar di www.jayabet5.us min Dp/Wd 25rb + Cashback Sportsbook & Bonus referral mingguan menanti anda,mainkan di Smartphone dan PC anda",spam
"Surat keputusan resmi dr Tri Care No.XV/2016 PIN Pemenang Anda=39XV544F Mendapat-1 unit mobil HONDA JAZZ Rs U/Info klik www.kejutan3careindonesia.blogspot.co.id",spam
"SURAT RESMI PT.JAYA simPATI Selamat,NO Anda men-dpt hadiah ke4 diPROGRAM BAGI-2 HADIAH KARTU SIMPATI pin;a7sh47ia info di; www.undian-SIMPATI.blogspot.com",spam
"selamat anda resmi mendapatkan HADIAH Rp.100juta dari PT.MTRONIK PIN anda;(25e477r) u/info lbih lanjut klik di; www.pesta-mtronik777.blogspot.com",spam
"Kami bantu penutupan CC/KTA,Disc 30-75%,cicilan sesuai kemampuan,STOP BUNG4 0%,LEGAL tidak black list BI. HUB: INDRI (081545534488/081289448583)",spam
"PESAN RESMI Dari PT.M-KIOS selamat No.anda M-dapat hadiah Cek.100jt PIN:M248K81 U/info kunjungi www.isiulangmkios-2016.blogspot.com",spam
"Ada Bonus pulsa Rp10rb untukmu! Nomormu memang paling beruntung. Dapatkan pulsa Rp10rb pada tes ke-30! Ayo kirim SMS Y ke 99455 sekarang!",spam
"Butuh d@na tun@i??? jaminkan BPKB mobil and@,proses cepat,data lengkap 1hari cair,bunga ringan,BPKB aman & bisa take over, hub RENO 08159829699 BBM 5CA6D525",spam
"PROMO : JUAL OBAT OLES TAHAN LAMA PRIA  HAJAR JAHANAM MESIR  bisa tahan lama berjam jam Rp 300rb dpt 2pcs roll.on 4ml ORDER SMS HJ+NAMA+ALAMAT bayar belakang",spam
"Kirm ke rek ini aja,MANDIRI A/n FADIL ANUGRAH,No. rek;1740-00060-6822",spam
"Terimahkasih slalu isi ulang pulsa selamat No anda meraih Hadiah ke 2 Cek 100jt dari PT-MKIOS pin M731A63 Cek pin anda di www.mkiosjkt08.blogspot.com",spam
"Mencoba menepi kedalaman hatimu , tp sayangnya terlalu dingin heemmmm..tlp aku ya ke no.08091401053 ingat NO SEX & SARA , aku tunggu yaaa !!",spam
"Daftar segera www.rgobet78.com , Poker Online Terbaik. Mega & Regular Jackpot terbesar + bonus menarik lainnya. DP 25rb langsung dapat main di PC & android anda",spam
"Cuma Hari Ini! SHOCKING DEALS! SHOCKING PRICE! Mulai 10 Ribuan Untuk Kalian! disini http://elv11.co/d7h GRATIS akses 10Mb/hr CS: 1500211",spam
"Mainkan Poker Online Terpercaya di PC dan Android anda!! Mega + Regular Jackpot terbesar dan berbagai Promo menarik menanti anda. Daftar di www.rgobet88.com",spam
"Casino online terbesar, www.jayabet3.us , daftarkan diri+ Raih bonus referral+ bonus cashback sportsbook 0.25% setiap minggu. Mainkan di Smartphone dan PC anda.",spam
"Ini Rekeningnya,Bank MANDIRI.16100 0312 4398.a/n IMELDA",spam
"Permainan Tebak Angka Berhadiah Rupiah asli?! Ditayangkan secara live 24 jam! Seru! Hanya di www.brotogel5.com & dapatkan pelayanan terbaik dari Staf situs kami",spam
"Apapun impian anda,wujudkan skrng juga dgn KTA mulai dr rate 0,99%.Hub Luna 085890047952 / 081290505041 Maaf jika mengganggu",spam
"Dana Tunai Jaminan BPKB Perusahaan Tbk Terpercaya Bunga Mulai dari 0,8 % Non BI Checking Proses Cepat Bisa Take Over Hub: GERRY 081218717000 081617577000",spam
"INFO PINJAMAN DANA tunai?? / MAU OVER KREDIT?? jaminkan BPKB cepat, aman&mudah, bunga mulai 0,7% TANPA BI CEKING h/sms:081933054196/ 081339983535 terimkasih",spam
"Sekarang anda bisa mewujudkan impian yg lebih besar dngn KTA rate mulai dr 0,99 proses cepat mudah cepat BUKTIKAN.Hub Luna 085890047952 / 081290505041",spam
"PIK 2 Mempersembahkan 1) Aprtmn tahap 4. 300jtan 2) Ruko Boulvard & Danau 3 lantai start 3.1 M Hrga MURAH cicil 60x, Tanpa DP Romeo 081286478247",spam
"Pinjaman Tunai 10 s/d 250JT Tanpa Agunan Bunga Paling Murah Proses Cepat Syarat Hanya Copy Ktp,Kartu Kredit Hub.AYU 081584189767",spam
"uangnya transfer aja ke rekening mandiri a/n Husin 166-000-1686-138",spam
"Kirm ke rek ini aja,BRI A/n M ALFARIDZI,No. rek;3822-0100-9202-531",spam
"Hi dari LYKE! Kami ingin menginformasikan bahwa pembayaran anda sejumlah Rp183 untuk pesanan #200938832 telah di refund. Whatsapp: +6281236543710",spam
"NOMOR SIMPATI 11dgit 081 2211 3291 harga; 380,000. KIRIMDULU,DITERIMA,BARU BAYAR minat; sms nama&alamat,",spam
"Ini rekeningnya BRI.A/N.PRI WAHYUDI No.rek.7338-01-009238-53-7.",spam
"Kirim ke Rek ini aja,MANDIRI A/n IRMA SURYANI nmor Rek;1700-00122-2912.",spam
"TipsMudik: Patuhi rambu lalu lintas,hindari mengemudi dlm keadaan lelah, tips mudik lainnya klik http://bit.ly/AXAMandiriMudik Info Klaim 24 jam 021-30058788",spam
"ayah.isiin pulsa as 25rb di no.085334006261.skrg pnting.",spam
"jasa penutupan k.kredit/KTA,bntu cicil ringan 0% atau pelunasan dgn diskon 30%-70%,kmi bntu secara Legal. Hub: Niar 082213422138/087778267019/081511328660",spam
"Maaf kmi sdah menghubungi tapi tdak tersambung No.Anda resmi meraih hadiah ke-2 dari PT.MKIOS Pin ;M248K81 U/info hadiah klik; www.hadiah-ptmkios47.blogspot.com",spam
"Yth Plg INDOSAT Berkat isiulang M-Tronik No.XV.2016 No.Anda dapat cek tunai 100,jt PIN pemenang Anda:987a33g U/Cek PIN Klik: www.undian-mtronik78.blogspot.com",spam
"Kami sudah hub tapi tidak tersambung No. Anda Menang hadiah Pesta Isi Ulang Dari.PT Mtronik PIN: M248K81. Cek Pin anda di www.mtronik-bagirejeki.blogspot.com",spam
"Nasabah.Yth,Selamat Rekening Tabungan BRI Anda Terpiih Dapat Cek Rp27jt Kode Triplle Cek : 02599875.tlp.0858-6089-9997 info klik: www.centerbankbri.weebly.com",spam
"Berkat isi ulang pulsa m-kios No.anda resmi mndptkan hadiah THR Rp.175jt dri PT.M-KIOS PIN pemenag anda (M248K81) U/info klik www.thr-ptmkios47.blogspot.com",spam
"maaf saya petugas dri PT.MKIOS nomor anda trpili selaku pemenang ke2.di bulan suci nmor pin.m248k81 cek pin.www.mkios-indonesia. blogspot.com",spam
"Bandar Q,Adu Q, Poker, Capsa, Qiu kick bonus new member 10% referral up to 20% cashback TO up to 0.5% depo min 15ribu www.99onlinebandarq.com WA +85587427494",spam
"Berkat pengisian pulsa No.anda resmi mendptkan hadiah THR Rp175jt dri PT.MKIOS PIN pemenang anda (M248k81) U/info klik www.thr2016-ptmkios9.blogspot.com",spam
"MNC MEDIA Menyampaikan bahwa anda resmi terpilih sebagai pemirsa terbaik di tahun 2016 dengan pin; 57w99mr u/ info lengkap klik www.pemirsaterbaik.jimdo.com",spam
"Plgn Yth, Selamat no Anda Resmi men-dpat Hadiah Rp100jt Berkat isi ulang pulsa dari PT.M-TRONIK NO PIN:25e477r U/info klik: www.undian-mtronik-2016.blogspot.com",spam
"WWW.VBPOKER.COMPOKER-CAPSUN-QQ-BANDAR*FREE CREDIT=Rp.20.000*ROLLINGAN PERMINGGU=0.5%*TURNAMEN POKER=Rp.20JTPin BBm:2B780B5CTelp/SMS: +6281286188662Thanks",spam
"Nasabah BRI Yth, Selamat rekenig BRI anda terpilih dapat CEK Rp.27jt Dri BANK BRI .Kode Cek: 02599875 Info Klik: www.callbri002.weebly.com",spam
"Selamat!!! no, Anda mdpt HADIAH (THR) Ke,1437.H Brkat isi ulang anda PIN;987a33g silakan cek pan anda;Di www.hadiahthrmtronik47.blogspot.com",spam
"PROMO LEBARAN Bunga KHUSUS Jamin MURAH Mulai dr 0.8% Jaminan BPKB Mobil Non BI Cheking Proses Sluruh Indonesia Perusahaan Tbk Michael 081296993636 085780805522",spam
"Pelanggan 085600380642, Kamu dapat 1 Pesan Chat & BONUS Gratis Telp. Hubungi *700*3# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *700*3# skrg",spam
"Pa udah ketemu belum sama bu suryani teh?",spam
"TELKOMSEL(777) Kejutan POIN Hadiah Rp.10jt Resmi diberikan U/pemilik No. 08129790XXXX PIN.b7ba228 U/info Hub: PT.TELKOMSEL 021.40225678 021.40333456",spam
"ASS,maaf sy yg berminat dgn lokasi yg ditawarkan, dan sy sdh merasa cocok masalah hrganya tolong hubungi a/sms suami sy H.HANDOKO HP;081524095427 trmksh.",spam
"Butuh cwek temen kencan invite Yaya pin BB 265F93A3",spam
"2016-06-25 07:48:04.Plg Yth, sisa kuota Flash Anda 8818KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",spam
"Registrasi paket Anda sedang diproses. Pastikan setting APN : indosatgprs. User & passwd dikosongkan. Restart HP Anda setelah registrasi berhasil.Puas Internet+Tlp 60mnt hub *123*5*8#",spam
"Segera Download Aplikasi android Duta Pulsa di hp android anda, semua product lengkap dan memanjakan anda dalam bertransaksi, download sekarang juga",spam
"Kirim ke Rek ini aja,BRI A/n SYAMSUDIN nmor Rek;1835-0100-0270-538.",spam
"Ingin tutup CC/KTA? kami bantu dgn 2 solusi: 1.CICILAN TETAP BUNGA 0% 2.PELUNASAN DGN DISCOUNT MAX 70% LEGAL s/d CLEAR BI CHECKING Hub:WIDI 081291909083",spam
"Nasabah Yth,Selamat Rekening Tabungan Anda Terpiih Dapat Cek Rp27jt Dari Bank BRI Kode Triplle Cek 02599875 info klik www.brihadiah.tk",spam
"jk anda punya kartuKREDIT, usia max.53th, area JaBoDeTaBek, bisa ajukan Pinjaman/KTA, 30-200 jt, 1-3 thn, **Bnga1,1%. hub pak.AAM WA 08567001969 / BBM 5AF05932",spam
"Maaf,tlong di sms ulang nmor rekening sma totalnya ke nomor sya yg ini 085863608787 soalnya mau ditransfr.mksih",spam
"Kirim kerek ini aja,BRI a/n AHMAD ARIANTO,No rek;3822-0100-9187-537",spam
"Ini Rekeningnya Bank BRI 4738 0101 0895 535.A/n JUJU MAWARNI",spam
"NOMOR SIMPATI 11dgit 0812 1008 291 Rp;380,000. KIRIMDULU,DITERIMA,BARU BAYAR minat; sms nama&alamat",spam
"www.brotogel3.com Lapak para bandar dan pemain Togel se-Indonesia dengan pasaran paling lengkap + Diskon terbesar + Live Dingdong terbaik di Seluruh Indonesia",spam
"Terus Internetan di jaringan 4G tercepat!.SisaKuota 574.0MB+ 1024.0MB(4G).Beli EXTRA kuota/Upgrade paket kamu untuk merasakan kebebasan lebih *123#.",spam
"sewa mobil di SBY,JKT,BNDNG,SMRNG,YOGYA,BALI (avanza,inova,alphard,ELF,BUS,DLL) HUB:081336749952 booking tiket pesawat,kereta api,hotel,dll www.tiket19.com",spam
"Maaf,untuk masalah pembayarannya kalau mau dibayar/ditrnsfer harap tlp dulu pak INDRA 085714717555 Soalnya ada perubahan tks.",spam
"Butuh Dana Cepat Jaminan BPKB mobil Bunga mulai 0.8% Proses Cepat Non BI checking Perusahaan Tbk Michael 085780805522 081296993636",spam
"INFO RESMI PT.M-KIOS No,anda trpilih sebagai Pemenang ke-4 degan PIN:(ijh76k79) U/info cek pin anda di; www.mkios-hadiahisipulsa.blogspot.com",spam
"NEED CASH?FINANCE TBK Jaminan BPKB Mbl/Truck Rate rendah,proses cepat Bs TakeOver yg msh b'jln BPKB pasti AMAN Info: AMEL 085212363886 087775557115 085770029405",spam
"Uangnya Kalau Mau Dikirim sms dulu kenomor ini 085298502609 Soalnya Rekeningnya diganti",spam
"maaf kmi sudah menghubungi tpi tdk tersambung no.anda resmi meraih hadiah ke-2 dri PT.MTRONIK PIN:M248K81 cek pin anda di www.pusatmtronik93.tk",spam
"Kirim kerek ini aja,BRI a/n ALI KURNIANTO,No rek;3571-0102-8458-530",spam
"Promo JUNI ajukan pinjaman dgn jaminan BPKB Mobil dan Dapatkan Samsung Galaxy Plus Cashback",spam
"INFO RESMI kepada bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadia anda klik Www.3care16.blogspot.com",spam
"PROMO HADIAH BULAN SUCI RAMADHAN SIMCARDanda terpilih sebagai pemenang KE-2 dari PT-MKIOS 2016 PIN:M248K81 U/info klik di: www.pt-mkios-2016.blogspot.com",spam
"INFO RESMI No hp Anda Men-dptkan Hadia dari Gebyar M-KIOS NO PIN pemenang anda ijh76k79 untuk info klik www.gebyarmkios.com",spam
"Berkatisi ulang pulsa No anda T,pilih sbg pemenang CEK TUNAI Rp.75jt dri PT.M-KIOS PIN:(5N939F7) U/INFO KLIK: www.gebyarultamkios.blogspot.com",spam
"PESAN RESMI PT.M-KIOS Selamat Anda M-dpat HADIAH Senilai Rp.100jt Berkat isi ulang PIN:ijh76k79 U/info silahkan kunjungi: www.kejutan-isiulang2016.blogspot.com",spam
"Ayah isiin dl plsa as 20rb di no 082323285675 skrng penting",spam
"Kirim Kado via Handphone? Bisa! Download eKado Android App skrg juga! Daftarkan nomormu & dapatkan FREE Krispy Kreme utk 1000 user pertama. Klik: goo.gl/9DFW4y",spam
"Nasabah BRI Yth. anda terpilih sebagai pemenang dari BANK BRI-2016 kode tripple cek anda (02599875) info klik www.officialbri2016.blogspot.co.id",spam
"Pkt MoodMusic sudah tdk aktif. Marhaban ya ramadhan,slmat mnjlankn ibdh puasa,tp jgn prnh puasa mncintai aku ya Pasang GRATIS kata2 ini jd RBT di *123*91*8#",spam
"Maaf kami sudah menghubungi tapi tidak tersambung No.anda meraih hadiah ke-2 dari PT.M-KIOS Pin ;M248K81 u/info hadiah klik www.thr-ptmkios9.blogspot.com",spam
"Ini Rekeningnya,Bank BRI.4684 0102 2162 539.a/n SUDARMAN TAUFIQ",spam
"PROMO MENJELANG LEBARAN ! DANA CEPAT? Jaminkan B P K B MOBIL anda BUNG@ MULAI 0.8% Cair MAX,CEPA,TBK Cabang Seluruh Indonesia LUCY 085213577272 085716357818",spam
"Apapun impian anda,wujudkan skrng juga dgn KTA mulai dr rate 0,99%.Hub Nova 085777821654 / 082248242742 Maaf jika mengganggu",spam
"JUAL NO SIMPATI 11digt 0812 211 3291 HARGA; 280,000. Di Kirim Dulu Di, Terima,Baru Bayar. Minat;Sms,nama&Alamat Lengkap.",spam
"PT.INDOFOOD Meyampaikan bahwa anda resmi terpilih sebagai pemenang undian popmie 2016 dengan pin;2AIU87E U/info klik www.kejutanhadiahpopmie-2016.jimdo.com",spam
"PESAN RESMI Dari M-KIO3 No.Anda 08128817xxxx m-dptkan HADIAH Cek Tunai Rp.75jt PIN.(5N939F7) U/Informasi cek PIN anda Klik: www.isiulangptmkios69.blogspot.com",spam
"JUAL NO SIMPATI 11digt 0812 100 8291 HARGA; 380,000. Di Kirim Dulu Di, Terima,Baru Bayar. Minat;Sms,nama&Alamat Lengkap.",spam
"PESAN RESMI dri.PT.M-TRONIK no anda resmi M dpt: hadiah 100jt. berkat isi ulang no anda pin anda (25e477r) cek pin anda di www.hadiahmtronik089.blogspot.com",spam
"Pendidikan Karakter utk ank anda SKLH INKLUSI ANAK SPECIAL&BERBAKAT Usia2-6Th,konsultasi gratis H:0317324595,0317340569,08885740018 http://www.alejoacademy.com",spam
"Maaf kami sdh menghubungi tapi tidak tersambung, No.anda berhasil meraih hadiah ke-2 dari PT.M-KIOS PIN Anda:MK2547B cek pin anda di: www.m-kios34.blogspot.com",spam
"Beli 6 Gratis 6 Donut dari DUNKIN DONUTS RAMAYANA PS. MINGGU. Tukarkan SMS ini segera. Hanya berlaku untuk hari ini. Selama persediaan masih ada. Promo *606#",spam
"Ayam (sayap/paha bawah),Nasi,Teh Pucuk Rp.15.909. Beli CD AADC hanya 25rb. Tukarkan SMS ini di CFC TMII. Selama Persediaan masih ada. Promo *606#",spam
"Saatnya berbuka puasa utk orang yang GANTENG & CANTIK Heehh..klo ngerasa kya gitu telp yaa 08091234560 Bisa bikin SEGER kaya minum es kelapa :) Dechh",spam
"Ass,Sy Brminat Dgn Rumah/kost Yg mau Disewakan Bpk/ibu Yg Sdh Sy Survey,Tp Sy Tlpon Susah Masuk,/Utk Msalah Hrga Lgsung Aja Hub Ayah Sy 081543140177 DR.BUDI",spam
"Maaf kami sudah menghubugi tpi tdk tersambung N0.anda resmi meraih hadiah Ke-2 Dr.PT.MKIOS PIN;M248k81 cek pin anda di www.hadiahresmi-ptmkios57.blogspot.com",spam
"jual online KACAMATA_TEMBUS_PANDANG,fungsi dpt terlht tmbus smua jnis kain dan benda padat sprt logam DLL.U/Info Invite PIN BB:28CF3070",spam
"pelanggan yth. silahkan cek d www.pttelkomsel77.blogspot.com karna nomor anda resmi trpilih sebagai pemenang k 4 d TELKOMSEL POIN dengan pin [HDR7JN7]",spam
"PINJAMAN DANA JAMINAN BPKB UTK BERBAGAI KEPRLUAN PENCAIRAN TRTINGGI BUNGA TRMURAH PROSES CPT AREA SE-INDONESIA,Tbk BISA TAKEOVER ELSA 085693984901 085210750155",spam
"KAMI FINANCE TBK RESMI,MEMFASILITASI pinjaman danatunai dengan JAMINAN BPKB MOBIL/TRUCK.Bunga ringan proses cepat.HUB:AZAM 085888256131 www.danatunaibpkbkku.com",spam
"www.sumberbola.com portal berita seputar sepakbola teraktual dan ter-Update!! kami hadir untuk para penggemar & pembaca berita sepakbola",spam
"PINJAMAN DANA JAMINAN BPKB UTK BRBAGAI KEPERLUAN PENCAIRAN TRTINGGI BUNGA TRMURAH PROSES CPT AREA SE-INDONESIA,Tbk BISA TAKEOVER ELSA 085693984901 085210750155",spam
"Berkat isi ulang pulsa M-Tronik No anda terpilih meraih hadiah MOBIL_TOYOTA YARIS dari PT.M-TRONIK PIN M277R19 Cek PIN anda di www.mitramtronik999.blogspot.com",spam
"KM BANTU PENYELESAIAN KARTU KREDIT/KTA,baik sudah bermasalah/blum bermasalah,dgn cara PLUNASAN DISKON 30% - 60%/DICICIL SESUAI KEMAMPUAN,HUB RISKI 085966621808",spam
"Ieu Bapa,pang meuliken heula pulsa 25 ribu di nmr anyar Ieu nomer nya 081525822367 ayena nya,penting engke digantian...",spam
"Promo Kacamata Pengintai Bisa Menembus Sengalah Jenis: Kain-Kardus-Dadu- Plastik-Kartu dll, & Bisa Mengobati Mata Minus. Yang Minat HBG: Pin BB:2B3F4123",spam
